customer_id,email_hash,first_seen_at,acquisition_channel,country,signup_source
CUST_00536,0a3092bdd264ea8ddfe889fa22fdc7ef,2025-01-21 00:00:00,Email,GB,Android
CUST_00537,6d9bbc3fa9d50c9be3db3ac58719f6e9,2024-07-11 00:00:00,Organic,BR,iOS
CUST_00538,46d40de830eff6e9e1da7079baf99474,2024-08-10 00:00:00,Paid Social,DE,Web
CUST_00539,c78f8cfc61d11c38f6b7055c2ef94fb3,2024-01-16 00:00:00,Search,US,iOS
CUST_00540,8e3c14e072952243b30925dc775209b1,2025-05-05 00:00:00,Direct,GB,iOS
CUST_00541,d67f25acca1e372d591a7793066a939f,2025-02-10 00:00:00,Direct,BR,iOS
CUST_00542,e34c3f31195f313144a0a05b03564c0c,2025-01-24 00:00:00,Paid Social,GB,Web
CUST_00543,8176aad9744243524a30b494a4689521,2025-01-03 00:00:00,Paid Social,BR,Web
CUST_00544,38eae3e88515968081b8825a522628a1,2025-04-25 00:00:00,Email,US,Web
CUST_00545,c0ba05bb8180b6dafaacc9b7f152add5,2024-11-16 00:00:00,Paid Social,BR,Web
CUST_00546,f56710be3eb87301994899547802ff54,2024-05-29 00:00:00,Search,BR,iOS
CUST_00547,9ea5300286cf06523e4921591449517a,2025-03-03 00:00:00,Search,US,Web
CUST_00548,ac6b0b72b5dc8d5b2d1d544b10af873c,2025-08-06 00:00:00,Organic,BR,iOS
CUST_00549,6516975ad3da5f26880ced48072754a3,2024-12-11 00:00:00,Search,DE,Android
CUST_00550,55a083f18bef3357424287280c5428c3,2025-05-17 00:00:00,Paid Social,GB,Web
CUST_00551,18af6bb579a70135c75ed2c8c6a5e3a7,2024-05-23 00:00:00,Email,BR,Android
CUST_00552,785765df57dee68710029244eb980f79,2025-07-09 00:00:00,Direct,FR,iOS
CUST_00553,29052e45e7c22adaeb6db68da208e9d4,2024-03-17 00:00:00,Direct,GB,iOS
CUST_00554,006c3ef7055d6ffa35a81b070361fcbe,2025-02-26 00:00:00,Search,GB,Web
CUST_00555,c633dc0b4a6a1c6804cdc3ca04c39f8e,2024-06-03 00:00:00,Search,BR,Web
CUST_00556,131320ed3c14ff0760ec6f74bf6f1dc6,2025-09-24 00:00:00,Paid Social,FR,Android
CUST_00557,15991bc7cb9b7cfc2b248c7c9d375be6,2025-05-14 00:00:00,Search,BR,Web
CUST_00558,15bb4a2d18d45e649a0f09a5b39f8118,2024-01-18 00:00:00,Paid Social,US,Android
CUST_00559,4900f91d03bd3f09e2d62b6a82e4abe2,2024-01-18 00:00:00,Paid Social,GB,Web
CUST_00560,ff0d577e860182d340a4798219e438bd,2024-07-02 00:00:00,Search,US,Web
CUST_00561,fce29ecaac9a0c2e841368af089c1a24,2024-07-15 00:00:00,Paid Social,US,Web
CUST_00562,1cf3fceda2a0a962bcb936e632601ee2,2025-02-10 00:00:00,Search,FR,Web
CUST_00563,f6438ebdc5d515ca66399ccc40d86766,2024-09-06 00:00:00,Direct,US,iOS
CUST_00564,f5cbfa11d6931899fed19cc2c0f51520,2024-03-23 00:00:00,Email,DE,iOS
CUST_00565,5c0369b9c4372c91ccebdc7a90acda88,2024-04-05 00:00:00,Paid Social,US,Web
CUST_00566,8b1373bc9d488aea06b01c3ebce0fad8,2024-01-10 00:00:00,Email,US,Android
CUST_00567,714bce50e0dd511fd182edd4ed2927c9,2024-12-05 00:00:00,Paid Social,DE,Web
CUST_00568,130d84da66ae95a89222cc0c7e08e1a6,2025-06-24 00:00:00,Direct,US,Android
CUST_00569,aa24723d8f46705b6174c9db46e208fa,2025-08-03 00:00:00,Paid Social,US,Web
CUST_00570,764354e04f78c00ccc630795b4835d29,2024-10-14 00:00:00,Organic,BR,Web
CUST_00571,6aad221b6ef4c53ad775ea6a09104841,2024-11-18 00:00:00,Search,US,Web
CUST_00572,5198a18b589513291fc82c0cba6215d9,2025-02-11 00:00:00,Direct,US,iOS
CUST_00573,bc28e114991b23ac43749e9994a9edbb,2025-08-03 00:00:00,Organic,US,Android
CUST_00574,8c992d1af2cd1ad8e88c9e6e679f9664,2024-12-05 00:00:00,Paid Social,GB,iOS
CUST_00575,2800c5d2e2e33d8257861074fc953204,2024-03-21 00:00:00,Paid Social,FR,Web
CUST_00576,96e71f3bc1bccbd8e6833f5c92972156,2025-03-23 00:00:00,Search,US,iOS
CUST_00577,f21ea1785521b247aff3c9f0da303c2b,2025-09-20 00:00:00,Direct,US,iOS
CUST_00578,cf94d69cc696533a199e95159d80ca05,2024-01-31 00:00:00,Paid Social,DE,Web
CUST_00579,0a796a946cb8db4b8bb3cbcfaf4d3159,2024-08-21 00:00:00,Paid Social,FR,Web
CUST_00580,4ec5623cc60fe7f3cbfd3ac9e3d8efb2,2025-08-22 00:00:00,Email,US,iOS
CUST_00581,57246dc94959e05b4b1e97ed3d870483,2024-09-09 00:00:00,Email,US,Web
CUST_00582,c80bcc316ce4ceb38252fc7de41cc58e,2024-06-06 00:00:00,Email,US,Web
CUST_00583,9e8339c72bebf282efda2983d1194aba,2024-01-06 00:00:00,Direct,BR,iOS
CUST_00584,d9818edfc7aac6b3655085b0a0632551,2024-04-14 00:00:00,Search,US,Web
CUST_00585,bab66db4949be34a27f9449b1fb04ad5,2025-07-22 00:00:00,Paid Social,US,Web
CUST_00586,d78afade98bd8142d4a6fcf6e4d4b0d1,2025-07-21 00:00:00,Search,BR,Web
CUST_00587,12a9540f2434337bf257aa8b5d6e862a,2025-01-29 00:00:00,Search,BR,iOS
CUST_00588,a2afa9ba908eff4e4a60c5f6321f2165,2025-07-26 00:00:00,Direct,FR,iOS
CUST_00589,ad7ae35ccb66e4da76b2328e620969df,2024-06-22 00:00:00,Email,US,Web
CUST_00590,789d2c2982d3c2bdead9706e8dbbaeee,2024-10-01 00:00:00,Paid Social,US,Web
CUST_00591,f6d1cbe04a2fbb1ab4bdeb66e6b75227,2025-03-07 00:00:00,Search,DE,Web
CUST_00592,35051778b4389eb72087724e11a4cd34,2024-09-09 00:00:00,Email,BR,iOS
CUST_00593,919ff732af5cfb940ba5e9c04d419c15,2025-04-13 00:00:00,Search,US,Android
CUST_00594,7f00d3c88b02883240458159dfc6d920,2024-12-06 00:00:00,Organic,US,Android
CUST_00595,ccc9d6c98a54bdbe320f2b0896c3e8ec,2025-03-26 00:00:00,Paid Social,DE,Android
CUST_00596,e34e965941b29afce70e6d668d4fa986,2025-08-31 00:00:00,Search,US,Android
CUST_00597,597eba16c14a90883c5c8f50fa270e23,2024-07-24 00:00:00,Paid Social,US,Web
CUST_00598,362f5c7b2729537a4802818a3fed1bbc,2024-11-22 00:00:00,Search,GB,Web
CUST_00599,a9a2d9c2801c6600de9154278486567e,2025-08-12 00:00:00,Email,US,Web
CUST_00600,0ea14d065c98c5220f0b08c04ce7637f,2025-02-06 00:00:00,Paid Social,FR,Web
CUST_00601,beb4cebc68730fbef6ff8f3a8f5da5b7,2025-07-12 00:00:00,Search,DE,Web
CUST_00602,018f02485bcbce0fcd6da8dac123ba70,2025-04-17 00:00:00,Direct,US,iOS
CUST_00603,38c0495127db710346d802d4d07008f5,2024-03-11 00:00:00,Organic,DE,Web
CUST_00604,4dafbda90c129c01f1e9506f54984133,2025-05-26 00:00:00,Search,US,Web
CUST_00605,3ad6a874422b317ff211bd13bb40de7b,2024-06-06 00:00:00,Email,DE,Web
CUST_00606,b3b4df853fc0fdbbed30397c274b180e,2025-09-04 00:00:00,Paid Social,BR,iOS
CUST_00607,de3b5755cd6ad2381f67cefb5abc1ddd,2025-03-04 00:00:00,Paid Social,DE,Web
CUST_00608,d5db17a424dcb9ede8bfabca1e2e945a,2025-07-03 00:00:00,Paid Social,FR,Web
CUST_00609,a41427326f63edbfdd68ae82b630c018,2024-09-11 00:00:00,Email,US,iOS
CUST_00610,b4b31f15c4f134bd900ce22f83cdef83,2024-02-15 00:00:00,Paid Social,GB,iOS
CUST_00611,a430d5dca9ede826dc9c6565ab7224e3,2024-12-05 00:00:00,Direct,BR,Web
CUST_00612,c52f09aa069a94d805923968f7272c5a,2024-09-21 00:00:00,Search,GB,iOS
CUST_00613,5cfb8fb6e0e45d7dc128313ddef66bc0,2025-08-12 00:00:00,Search,US,Web
CUST_00614,e7659f435a9e103f97f556cbf7a12224,2025-08-25 00:00:00,Email,US,Android
CUST_00615,f10a32b0d28b2c5c9b1fa9804046d11d,2025-05-09 00:00:00,Search,BR,Android
CUST_00616,57789d20512150b30e594ebb006b37a1,2024-04-28 00:00:00,Organic,GB,Web
CUST_00617,97ccfde8268b376f63d29af1f95b0946,2024-12-17 00:00:00,Paid Social,US,Web
CUST_00618,f7263bca358753ab89e889e9f75e2791,2025-05-02 00:00:00,Search,GB,Web
CUST_00619,d03685cb11577f1554444eb327707f18,2024-03-09 00:00:00,Paid Social,DE,Web
CUST_00620,e486d2f73817184ab0cc64eedaaaae83,2024-12-17 00:00:00,Paid Social,GB,Web
CUST_00621,08e066c51c539b57cd2502d021eafa62,2024-09-06 00:00:00,Paid Social,BR,Web
CUST_00622,de6246663dd49f26e5da1b91555f7a1c,2025-03-12 00:00:00,Direct,US,Web
CUST_00623,776ae7a9fa5652522e568a67cf8316a7,2024-07-07 00:00:00,Search,GB,Web
CUST_00624,06a38d83c582687dd6c1ddfcccc22822,2025-09-20 00:00:00,Organic,BR,Web
CUST_00625,3f46092d3e95ac263903c15e616652ea,2024-01-05 00:00:00,Email,US,iOS
CUST_00626,6da1e6b7b1e3b71e081ab2da90ac1b23,2024-03-05 00:00:00,Paid Social,DE,iOS
CUST_00627,cda6753c867bf54f4febad34ebcc786b,2025-01-09 00:00:00,Paid Social,BR,Web
CUST_00628,7b178bdd0d509efc26cdd6d70dee603e,2025-05-16 00:00:00,Paid Social,GB,iOS
CUST_00629,1995856ecdcabd003b5e247dbe619561,2025-09-17 00:00:00,Paid Social,US,Web
CUST_00630,fc6cc880759b8c253f560fc89a0cb370,2025-04-13 00:00:00,Paid Social,DE,iOS
CUST_00631,a26f14b59b13b4b1c17c5eea4a1839a6,2024-10-31 00:00:00,Direct,BR,iOS
CUST_00632,d5f75063276897037dd5221da57bb678,2024-11-16 00:00:00,Search,US,Web
CUST_00633,14361365c6bc21a8e039e00d5b3b29e5,2024-05-24 00:00:00,Paid Social,BR,Web
CUST_00634,2e4c4512c6ae33ece85fd89988e2babc,2025-01-27 00:00:00,Paid Social,BR,iOS
CUST_00635,b1346e6f84371a13e09354199886845c,2024-06-26 00:00:00,Paid Social,BR,Web
CUST_00636,830bb22bbb55dd850a0f28744ff1fbde,2024-11-18 00:00:00,Organic,GB,Android
CUST_00637,440462c41f408224086eecab14491158,2024-01-10 00:00:00,Paid Social,US,Web
CUST_00638,d9d2a6c9bc389d98f1ae1ad8bd733474,2025-07-29 00:00:00,Paid Social,BR,iOS
CUST_00639,0f8046fe4f3551c6581093ba5f45c1a3,2025-03-01 00:00:00,Email,BR,Web
CUST_00640,a83ee31ac421d58e710c5d44fb3f2269,2025-08-01 00:00:00,Search,DE,Web
CUST_00641,410a7d62dfe5e139c45679a9ad3e87f7,2024-10-08 00:00:00,Search,US,iOS
CUST_00642,95fd61520e6c159934485f27495a01af,2025-08-02 00:00:00,Email,DE,iOS
CUST_00643,dd37a17a775968c4f788a030e41f5517,2024-04-25 00:00:00,Paid Social,US,iOS
CUST_00644,53fca42cc6177b78ffcb8a43ffcd51b5,2025-01-10 00:00:00,Paid Social,DE,iOS
CUST_00645,1f442bd6d6a1a28ec0dff1157338e20f,2025-03-27 00:00:00,Paid Social,FR,Web
CUST_00646,17ad7abaffb7bb27038a9cc0ef866774,2024-09-10 00:00:00,Search,FR,Web
CUST_00647,52b0b814013930cd825bb339decc8f5b,2024-12-22 00:00:00,Organic,US,Android
CUST_00648,f0a14a5f7fd573531d0cd25f2e90dc98,2024-04-30 00:00:00,Email,US,Android
CUST_00649,3a0444b02a779aaf9ed61127223499a8,2025-08-25 00:00:00,Email,DE,iOS
CUST_00650,a10c5c64841f7c9f99410cd8868a19bc,2025-03-14 00:00:00,Search,US,Web
CUST_00651,a28148613fecf4c36b27d57f554d5119,2024-07-30 00:00:00,Organic,BR,iOS
CUST_00652,02e85665f905dc1e526224df4a9d0247,2025-09-03 00:00:00,Paid Social,US,iOS
CUST_00653,efb36807beac19dc03539631d556c899,2024-10-23 00:00:00,Paid Social,FR,iOS
CUST_00654,7adfd9a6418e410004af82611b230106,2024-04-07 00:00:00,Search,DE,Web
CUST_00655,3c6d7fdb46da317fb7df22d74dddaf50,2024-03-01 00:00:00,Direct,DE,Web
CUST_00656,297290ba7b1931f6e284328e4bf0d6bf,2024-05-15 00:00:00,Search,GB,Android
CUST_00657,b28c983d35bea8eaf3e30e52e191dc4f,2025-02-06 00:00:00,Paid Social,BR,Web
CUST_00658,e4d462212ae814e1c0e8bd41b908cfb5,2025-02-28 00:00:00,Paid Social,US,iOS
CUST_00659,cce857defdef751795eb77f5acc8a4d0,2024-04-05 00:00:00,Paid Social,GB,iOS
CUST_00660,654c95abf90208b48c1123811e0596ef,2025-01-12 00:00:00,Paid Social,BR,iOS
CUST_00661,8c611a8f742b4af179195a3d4c39b27a,2024-04-05 00:00:00,Email,BR,iOS
CUST_00662,3d1f85c172ccd4335d4507e637080bc8,2025-01-01 00:00:00,Organic,DE,Web
CUST_00663,dea4073e36cbcff790184734ac14bcc9,2025-03-15 00:00:00,Organic,BR,Web
CUST_00664,86df25b39b865e1b5d71015b090f693f,2024-10-17 00:00:00,Paid Social,BR,iOS
CUST_00665,d374beee797ef20572c93789570b8839,2025-05-11 00:00:00,Email,DE,iOS
CUST_00666,1eeeafa76c72d4b4ceea62063a2e4bc0,2024-02-17 00:00:00,Search,DE,Web
CUST_00667,5ab21666be4ec5b1d67522137affeedc,2024-05-07 00:00:00,Direct,US,Web
CUST_00668,a979a62ed49bb4b82e52f7fc0195365a,2025-03-14 00:00:00,Search,GB,Web
CUST_00669,04c669305acdfaed995c5f0408fee84f,2024-11-05 00:00:00,Search,FR,Web
CUST_00670,2ea2c39b8584e85915b90c4fa45b63c8,2025-01-04 00:00:00,Search,US,Android
CUST_00671,c0b0dba146d84bd0870e456a4d9a11c8,2024-06-18 00:00:00,Search,GB,iOS
CUST_00672,efed596453581545e64174173836d37e,2024-08-27 00:00:00,Paid Social,US,Web
CUST_00673,03122f8a460464bdc55f82a567186457,2024-08-06 00:00:00,Paid Social,US,Web
CUST_00674,b2000bbf86a9e8ee50e67c8bb48dbd59,2025-03-31 00:00:00,Search,GB,Android
CUST_00675,ba9717e438c45f8d309f4cd22dd516e3,2025-03-08 00:00:00,Email,BR,Web
CUST_00676,22d675a8607886d9da00f2035ca5ee2e,2024-04-01 00:00:00,Email,US,Web
CUST_00677,d96e724fd4db6bdc3d738c5fc8dc4c84,2024-11-02 00:00:00,Search,DE,iOS
CUST_00678,3508e3a0dad1dd75fc5fd017ec2fb821,2024-05-16 00:00:00,Paid Social,GB,Web
CUST_00679,3e15e5677fbc7b9277c33c9e80b1568d,2025-07-30 00:00:00,Search,GB,Web
CUST_00680,b284a1bda51194feffb5d2d9e188c9c3,2024-08-06 00:00:00,Paid Social,US,Web
CUST_00681,118e16ec1550af878bf5450d7d54f145,2025-03-29 00:00:00,Organic,US,Web
CUST_00682,27c8cac332c790e42fe2e5ab6b061d38,2024-05-06 00:00:00,Paid Social,US,Android
CUST_00683,73a2bf050c58f00f77c725b0deb2483e,2024-11-18 00:00:00,Email,US,iOS
CUST_00684,c0f5d8439de6a9d9431d03c9ba3eb53b,2024-09-11 00:00:00,Paid Social,GB,iOS
CUST_00685,d5cdcc1b7a3147377da79c78205040a1,2024-01-28 00:00:00,Organic,GB,Web
CUST_00686,87c61d10e688515e25e1501b29e52362,2025-06-14 00:00:00,Paid Social,US,Web
CUST_00687,f16483137d6f78661168d8acae1c6abc,2024-02-25 00:00:00,Email,DE,Web
CUST_00688,5aa54ed35f418c1c69b65add40f57eda,2025-01-30 00:00:00,Search,BR,iOS
CUST_00689,6ee63bd0a90591edcef511413245d1e3,2025-06-24 00:00:00,Organic,US,Web
CUST_00690,f323ea1b03da4a01b7a971e8c32efcce,2024-11-20 00:00:00,Search,DE,iOS
CUST_00691,83d42c68bb652648028278d227794059,2025-01-09 00:00:00,Paid Social,US,Web
CUST_00692,3deb5d0dec8cda8d8d6f5181f72ca655,2024-03-15 00:00:00,Search,US,Web
CUST_00693,bbefe7c35ba6bb62ad51e39564ecd324,2024-02-10 00:00:00,Direct,FR,Web
CUST_00694,7fef143c8e86af5c055d824da5b27c00,2024-10-20 00:00:00,Paid Social,BR,Web
CUST_00695,0ca7baee385726cc8b5fbedd09bf725a,2025-02-15 00:00:00,Search,BR,iOS
CUST_00696,9a5affd05b95f09c7646aa7146204126,2024-10-11 00:00:00,Search,US,Android
CUST_00697,3bedd072f89b51596482eb365458f29b,2024-06-08 00:00:00,Paid Social,US,iOS
CUST_00698,78cd576feef3a5d49ef146cfc3335615,2024-03-08 00:00:00,Paid Social,BR,Android
CUST_00699,ac591821528f0d812a4b4a6bc2fd4ee7,2024-09-01 00:00:00,Search,US,Web
CUST_00700,36b64a81adc4057374d35b105dbde8f8,2025-04-09 00:00:00,Paid Social,US,iOS
CUST_00701,d254bfab4eae0db243ae7fe26e8c372c,2024-06-28 00:00:00,Search,GB,iOS
CUST_00702,63aadc19e931b21f902c054f45533cec,2024-06-16 00:00:00,Paid Social,US,iOS
CUST_00703,34fbe8377a6cda473c3d4406ca3d9cd5,2024-09-22 00:00:00,Search,US,iOS
CUST_00704,b03c5e629b7b3c6e6c2ca189550a492c,2024-10-02 00:00:00,Email,US,Android
CUST_00705,44684af0c18feccb03f4bada8dbfa21b,2024-12-09 00:00:00,Organic,US,Web
CUST_00706,83991783a22f0362184c9279f0be3491,2025-08-13 00:00:00,Paid Social,BR,iOS
CUST_00707,f393ccc36a618399edeb28d7fd8554ee,2024-02-26 00:00:00,Paid Social,BR,Web
CUST_00708,f8e7e7eaaaa91b16a76c023dfacacecc,2024-09-18 00:00:00,Email,DE,iOS
CUST_00709,82bec5a9696a2f01aebf2975f4998906,2024-04-28 00:00:00,Search,BR,Web
CUST_00710,eb6920704e9c20b6d88771e1cced8daa,2024-01-13 00:00:00,Search,BR,Web
CUST_00711,0d15a9795d1ed624b1526ab1afb31054,2024-06-02 00:00:00,Search,FR,Web
CUST_00712,c566a7adba307201f2dbe63db1a8bf35,2025-03-05 00:00:00,Search,US,Android
CUST_00713,aefc0bf7809b7d054fafaf963be4c4e9,2024-11-23 00:00:00,Search,US,Web
CUST_00714,e81d7910db2d2b273cde1fae425d3446,2025-05-29 00:00:00,Email,US,Web
CUST_00715,0102a7d1bab54a945f0ccf0b7c8dd792,2025-06-12 00:00:00,Direct,FR,Web
CUST_00716,c1f6d617ae6836d7b31ede5e0959e71a,2025-04-21 00:00:00,Organic,DE,Web
CUST_00717,4759cf2c82de7ddbf6c9edb0718bce42,2024-03-29 00:00:00,Paid Social,US,Web
CUST_00718,f7c5245d2f506ae1b294063ec66ce300,2025-07-31 00:00:00,Email,GB,Web
CUST_00719,b36e931705e32ae3e8f7bb944c67d895,2025-01-12 00:00:00,Paid Social,BR,iOS
CUST_00720,014c359e6abe863dad43829904666c8c,2024-07-19 00:00:00,Email,BR,iOS
CUST_00721,9533877d9f128f98e3da9efa75ee436d,2024-06-03 00:00:00,Search,BR,Web
CUST_00722,65ef0b78dbe108a92a739df9f42a776c,2024-12-20 00:00:00,Paid Social,GB,Web
CUST_00723,deb1a675fb1c961752d02a870acddb52,2024-12-09 00:00:00,Search,GB,Android
CUST_00724,73cb88e9c5ca0f7c7cf47eb44efc84df,2024-11-10 00:00:00,Search,BR,Web
CUST_00725,f4ada1a467555ec43e9b1cc4702aea45,2025-05-18 00:00:00,Direct,FR,Web
CUST_00726,f1a8f720cd4493dd6d7e605b8a9ab379,2024-10-13 00:00:00,Search,FR,Android
CUST_00727,d28d61e85f5611473a90207a16bc2ef7,2025-06-16 00:00:00,Paid Social,DE,Web
CUST_00728,ef3aa625cad3c144a87b251ae4223b53,2024-03-27 00:00:00,Paid Social,BR,iOS
CUST_00729,157f999e5a164189d29d6818db1bc221,2025-02-07 00:00:00,Search,BR,Web
CUST_00730,e83ca060f2f596bc622d7adc4908398e,2024-05-13 00:00:00,Search,US,Web
CUST_00731,28fd1e0364ccec25d99294522a5d288b,2025-02-06 00:00:00,Email,GB,Web
CUST_00732,7390d1eb88d73e036608896302b45832,2024-10-05 00:00:00,Search,FR,Web
CUST_00733,16db56591e3b15dd5cc84d9c7aca123b,2025-08-21 00:00:00,Search,US,Web
CUST_00734,67040a7cb0923031729adfc1e402d69e,2024-11-17 00:00:00,Paid Social,BR,Android
CUST_00735,6e4dda80286c2a56ba4175ae9c6a4f3f,2024-07-31 00:00:00,Paid Social,BR,Android
CUST_00736,1532167630205851c5ddb09f14e1d59c,2024-04-02 00:00:00,Search,GB,Android
CUST_00737,563252c51bd276506ba9dd241a21b8af,2025-09-09 00:00:00,Search,DE,Web
CUST_00738,f921359ab035d6cead1909ba49276ec4,2024-04-03 00:00:00,Email,FR,Web
CUST_00739,893a4595925aa82bdcc0715004e5f0bd,2024-02-20 00:00:00,Email,US,Android
CUST_00740,a8d7b49967909f4b4c6c136c07be26d7,2024-02-01 00:00:00,Direct,DE,iOS
CUST_00741,d80c5d0158fbd1da598d827f01f7a08b,2025-07-17 00:00:00,Search,BR,Android
CUST_00742,caa0dbc8e2fba0e7bcdb95c4ddeb457b,2024-05-23 00:00:00,Search,US,iOS
CUST_00743,54af21973d0bdeff2e2144dce7025e0d,2024-08-15 00:00:00,Search,DE,Web
CUST_00744,9ff6aa6cc5061e0f1b4d1d52309ad020,2024-03-27 00:00:00,Paid Social,US,Android
CUST_00745,52de2f6d100db99fd99944a79cf8f1b9,2024-01-23 00:00:00,Direct,US,iOS
CUST_00746,fdd00e19932cb0fd586a9ebdc11041c5,2024-05-11 00:00:00,Search,DE,Android
CUST_00747,fb1a4e0ba78f7d301ba44c340be028aa,2024-05-05 00:00:00,Search,BR,Web
CUST_00748,a41f24dc5ac7869c4531e85b1f607657,2025-08-10 00:00:00,Paid Social,GB,Web
CUST_00749,e92a24f5097cf697d9bf3572ec301889,2025-01-26 00:00:00,Email,US,Web
CUST_00750,c60f617c700045cda53f0bb839bc98ba,2024-07-10 00:00:00,Search,BR,Web
CUST_00751,ee321f7251cb9c876ce8b08a11fdcefa,2025-09-20 00:00:00,Paid Social,US,Web
CUST_00752,762bcbb543b650adaad89eefaf578f2b,2025-02-25 00:00:00,Organic,BR,Web
CUST_00753,1e45a75042a263301b299d7d6fecdaaa,2025-01-27 00:00:00,Search,US,Android
CUST_00754,fdc7bce064a3bd79918612fd290a24a7,2025-06-22 00:00:00,Search,FR,iOS
CUST_00755,144485cb37f8959d160c4db1739dc016,2024-01-20 00:00:00,Direct,DE,Web
CUST_00756,a0e20d4304f529d2728878d0bc7feba7,2025-07-11 00:00:00,Email,US,iOS
CUST_00757,93cdbb22bc085cc4e71c46802c02998c,2024-11-25 00:00:00,Paid Social,US,Web
CUST_00758,b822d2e1fc4faab512abafd231d5bb13,2024-08-12 00:00:00,Search,DE,Web
CUST_00759,b35d7f404ec2e3a035892584213d4498,2025-04-28 00:00:00,Paid Social,DE,Android
CUST_00760,ed6681b3353b7c648b3e032d64923cd5,2024-06-12 00:00:00,Search,GB,Web
CUST_00761,a77c77bd97dc7ea03a77c5c852189712,2024-02-27 00:00:00,Email,FR,iOS
CUST_00762,01b17051311eeeab865493c778ddb3ac,2025-02-01 00:00:00,Paid Social,DE,Android
CUST_00763,589c8d94549bb2a5be0d834dfdfc8df1,2024-06-29 00:00:00,Search,US,iOS
CUST_00764,a10cdb5de58731d357a2e8ed4d2f1fec,2025-01-02 00:00:00,Direct,US,iOS
CUST_00765,865f22ee81e354791553a1503a04b855,2025-08-04 00:00:00,Paid Social,BR,Web
CUST_00766,51ed2845c57c81837ee199928101bc71,2025-05-19 00:00:00,Paid Social,US,Web
CUST_00767,17a466d8a5d7e9b7273a564f49d704ad,2024-02-27 00:00:00,Search,US,iOS
CUST_00768,bb39dddc9b87c4f7e72f283a8dac0372,2024-01-01 00:00:00,Paid Social,GB,Android
CUST_00769,6f383d753254970e47143ff285b28593,2024-12-14 00:00:00,Email,FR,Android
CUST_00770,eefca5b293e17e584053c9b723471ed8,2024-11-27 00:00:00,Search,US,iOS
CUST_00771,ab30a447ad974af4a4b562f02207b7b9,2024-05-25 00:00:00,Email,DE,Android
CUST_00772,629cba59d8deadb9d4fc34ae30c43989,2024-03-15 00:00:00,Paid Social,FR,Web
CUST_00773,2ed37a9b8307b05186bb2c1b4b283c57,2024-04-13 00:00:00,Paid Social,US,Android
CUST_00774,e34a5ede0ba1c08c2db540487ccc1543,2025-03-23 00:00:00,Email,FR,iOS
CUST_00775,74116e000e35c49e4afa5f7234cbac87,2024-06-27 00:00:00,Email,BR,Android
CUST_00776,51613cb45b261ed493de50acf81eb49c,2025-09-20 00:00:00,Email,US,iOS
CUST_00777,88fd6211065e62313465130bdcdd9c59,2024-06-28 00:00:00,Paid Social,GB,Web
CUST_00778,78b714ae3c76f26ba7ddc06405a98573,2024-06-30 00:00:00,Email,FR,Android
CUST_00779,b03b65aca86177b33970b68117fbfe25,2025-02-04 00:00:00,Organic,DE,iOS
CUST_00780,1a22e43494d6c38d381a08a8f938f53a,2024-07-05 00:00:00,Paid Social,FR,Android
CUST_00781,60e8e3aeaafa3c18b0e30cbb299b83ab,2024-08-14 00:00:00,Paid Social,US,Web
CUST_00782,c3b2969a2da2b4a94d44bd009ed488ab,2024-12-05 00:00:00,Email,US,Android
CUST_00783,e4c644c755435f7420edd7487efc8166,2024-06-20 00:00:00,Paid Social,FR,Android
CUST_00784,894478794467a77714f67769f6dd6a6c,2024-12-09 00:00:00,Paid Social,US,Web
CUST_00785,1b277289f3b47b04c73a13d4ba4815e6,2024-03-10 00:00:00,Paid Social,DE,iOS
CUST_00786,7faa868de5f04f30a40605eb08a99a17,2024-02-19 00:00:00,Paid Social,GB,Android
CUST_00787,0e41d7c4466babf87f0450f794adcba8,2025-02-27 00:00:00,Paid Social,US,iOS
CUST_00788,8e6e2b80da040f5c4a6a06d582358c75,2024-04-13 00:00:00,Organic,DE,iOS
CUST_00789,267ceb037b8c6bf3170252045064f5b0,2024-08-18 00:00:00,Search,US,Android
CUST_00790,91688e7b0031ae4865cff038f5dd969a,2024-10-28 00:00:00,Search,US,Web
CUST_00791,7473025e7e4d10eee31938c025d83ce7,2024-12-16 00:00:00,Search,US,iOS
CUST_00792,17470a09d101162b25a1426ce5c6ec19,2025-07-14 00:00:00,Direct,FR,Web
CUST_00793,57a59ee4c03289c49f88cfb17b33033b,2025-09-20 00:00:00,Organic,GB,Web
CUST_00794,9a106086e37395726c2a585a17049193,2024-06-17 00:00:00,Paid Social,BR,Web
CUST_00795,0726403f1d991a68f9a4a2a5ce1c0418,2024-12-05 00:00:00,Search,US,iOS
CUST_00796,f05082878ab83a11d30b0c7465cfb570,2025-07-07 00:00:00,Search,US,Web
CUST_00797,66baea38594c90185efb27c60e383b15,2024-02-20 00:00:00,Paid Social,BR,Web
CUST_00798,f736e39e69b0bf386b775b3a3b61ddde,2024-02-25 00:00:00,Paid Social,BR,Web
CUST_00799,9463153f7d18c8c85fb2569d21358b10,2025-10-02 00:00:00,Paid Social,US,Web
CUST_00800,7ca499495febc2d5ac8b41828109a4b7,2024-06-23 00:00:00,Paid Social,FR,Web
CUST_00801,fbedf6cdc8d39c34fb80a1d646716c57,2024-04-28 00:00:00,Paid Social,US,Web
CUST_00802,b51c350e295d84b2ad1b30e65c7a4f0f,2024-09-28 00:00:00,Search,BR,Web
