order_item_id,order_id,product_id,category,quantity,unit_price
ITEM_0003089,ORD_001973,PROD_APP_469,Apparel,1,47.43
ITEM_0003090,ORD_001974,PROD_APP_320,Apparel,1,37.06
ITEM_0003091,ORD_001974,PROD_BEA_800,Beauty,1,18.17
ITEM_0003092,ORD_001975,PROD_BOO_615,Books,1,17.32
ITEM_0003093,ORD_001975,PROD_BOO_919,Books,1,24.85
ITEM_0003094,ORD_001976,PROD_APP_950,Apparel,1,35.26
ITEM_0003095,ORD_001977,PROD_BEA_534,Beauty,1,23.51
ITEM_0003096,ORD_001977,PROD_ELE_219,Electronics,1,355.91
ITEM_0003097,ORD_001977,PROD_ELE_483,Electronics,1,110.65
ITEM_0003098,ORD_001978,PROD_BEA_316,Beauty,1,49.99
ITEM_0003099,ORD_001979,PROD_ELE_578,Electronics,1,360.19
ITEM_0003100,ORD_001980,PROD_ELE_746,Electronics,1,298.69
ITEM_0003101,ORD_001981,PROD_ELE_475,Electronics,1,264.65
ITEM_0003102,ORD_001982,PROD_BOO_640,Books,2,16.24
ITEM_0003103,ORD_001982,PROD_BOO_931,Books,1,13.28
ITEM_0003104,ORD_001982,PROD_ELE_162,Electronics,1,331.43
ITEM_0003105,ORD_001983,PROD_BOO_193,Books,1,16.9
ITEM_0003106,ORD_001984,PROD_BEA_272,Beauty,1,47.24
ITEM_0003107,ORD_001985,PROD_APP_918,Apparel,2,19.15
ITEM_0003108,ORD_001986,PROD_ELE_495,Electronics,1,192.91
ITEM_0003109,ORD_001986,PROD_HOM_548,Home,1,95.57
ITEM_0003110,ORD_001987,PROD_APP_183,Apparel,1,15.11
ITEM_0003111,ORD_001988,PROD_BOO_661,Books,1,16.18
ITEM_0003112,ORD_001989,PROD_ELE_757,Electronics,1,343.19
ITEM_0003113,ORD_001990,PROD_APP_871,Apparel,2,60.65
ITEM_0003114,ORD_001990,PROD_BOO_615,Books,1,13.05
ITEM_0003115,ORD_001991,PROD_BOO_205,Books,1,24.98
ITEM_0003116,ORD_001992,PROD_APP_465,Apparel,1,45.42
ITEM_0003117,ORD_001992,PROD_BEA_117,Beauty,2,26.33
ITEM_0003118,ORD_001993,PROD_APP_498,Apparel,1,23.89
ITEM_0003119,ORD_001994,PROD_HOM_756,Home,1,120.47
ITEM_0003120,ORD_001995,PROD_HOM_844,Home,2,40.11
ITEM_0003121,ORD_001995,PROD_ELE_274,Electronics,1,159.14
ITEM_0003122,ORD_001996,PROD_BOO_802,Books,1,29.83
ITEM_0003123,ORD_001996,PROD_HOM_998,Home,1,122.25
ITEM_0003124,ORD_001997,PROD_HOM_246,Home,1,116.17
ITEM_0003125,ORD_001997,PROD_BEA_427,Beauty,1,44.74
ITEM_0003126,ORD_001997,PROD_HOM_170,Home,1,46.22
ITEM_0003127,ORD_001998,PROD_APP_441,Apparel,1,33.48
ITEM_0003128,ORD_001999,PROD_HOM_160,Home,1,38.3
ITEM_0003129,ORD_002000,PROD_BOO_142,Books,1,23.66
ITEM_0003130,ORD_002000,PROD_BOO_167,Books,1,25.7
ITEM_0003131,ORD_002001,PROD_ELE_745,Electronics,1,111.72
ITEM_0003132,ORD_002001,PROD_APP_582,Apparel,2,50.12
ITEM_0003133,ORD_002002,PROD_BOO_346,Books,2,18.68
ITEM_0003134,ORD_002003,PROD_BOO_213,Books,1,25.73
ITEM_0003135,ORD_002003,PROD_HOM_306,Home,1,116.08
ITEM_0003136,ORD_002003,PROD_ELE_210,Electronics,2,90.3
ITEM_0003137,ORD_002004,PROD_BEA_356,Beauty,1,16.93
ITEM_0003138,ORD_002005,PROD_ELE_427,Electronics,1,84.39
ITEM_0003139,ORD_002006,PROD_BEA_260,Beauty,1,56.81
ITEM_0003140,ORD_002007,PROD_APP_852,Apparel,3,57.96
ITEM_0003141,ORD_002008,PROD_ELE_278,Electronics,1,59.32
ITEM_0003142,ORD_002009,PROD_BOO_717,Books,2,21.02
ITEM_0003143,ORD_002010,PROD_HOM_950,Home,1,143.72
ITEM_0003144,ORD_002010,PROD_BEA_794,Beauty,1,41.25
ITEM_0003145,ORD_002010,PROD_ELE_867,Electronics,1,250.23
ITEM_0003146,ORD_002010,PROD_HOM_956,Home,1,105.39
ITEM_0003147,ORD_002011,PROD_BEA_109,Beauty,1,35.11
ITEM_0003148,ORD_002012,PROD_ELE_227,Electronics,2,148.45
ITEM_0003149,ORD_002012,PROD_BEA_144,Beauty,1,40.8
ITEM_0003150,ORD_002013,PROD_BEA_347,Beauty,1,52.53
ITEM_0003151,ORD_002013,PROD_ELE_789,Electronics,1,188.9
ITEM_0003152,ORD_002014,PROD_APP_878,Apparel,1,40.97
ITEM_0003153,ORD_002015,PROD_HOM_796,Home,1,137.95
ITEM_0003154,ORD_002015,PROD_BEA_633,Beauty,2,13.51
ITEM_0003155,ORD_002015,PROD_HOM_860,Home,1,110.03
ITEM_0003156,ORD_002016,PROD_HOM_421,Home,1,73.73
ITEM_0003157,ORD_002017,PROD_BEA_681,Beauty,1,46.95
ITEM_0003158,ORD_002017,PROD_HOM_671,Home,1,110.96
ITEM_0003159,ORD_002018,PROD_BOO_871,Books,1,21.8
ITEM_0003160,ORD_002019,PROD_APP_104,Apparel,2,23.72
ITEM_0003161,ORD_002020,PROD_BEA_499,Beauty,1,15.4
ITEM_0003162,ORD_002021,PROD_BEA_349,Beauty,1,44.11
ITEM_0003163,ORD_002022,PROD_BEA_104,Beauty,1,17.5
ITEM_0003164,ORD_002023,PROD_ELE_322,Electronics,2,97.37
ITEM_0003165,ORD_002023,PROD_APP_118,Apparel,1,23.28
ITEM_0003166,ORD_002024,PROD_APP_954,Apparel,3,15.21
ITEM_0003167,ORD_002025,PROD_APP_614,Apparel,1,45.33
ITEM_0003168,ORD_002026,PROD_HOM_110,Home,1,147.03
ITEM_0003169,ORD_002027,PROD_BOO_384,Books,3,8.68
ITEM_0003170,ORD_002028,PROD_ELE_932,Electronics,1,322.12
ITEM_0003171,ORD_002028,PROD_APP_155,Apparel,1,47.59
ITEM_0003172,ORD_002029,PROD_ELE_830,Electronics,1,83.49
ITEM_0003173,ORD_002029,PROD_BOO_578,Books,1,17.1
ITEM_0003174,ORD_002029,PROD_BOO_191,Books,1,23.97
ITEM_0003175,ORD_002030,PROD_HOM_240,Home,1,149.37
ITEM_0003176,ORD_002031,PROD_HOM_294,Home,1,116.81
ITEM_0003177,ORD_002032,PROD_BOO_971,Books,1,16.09
ITEM_0003178,ORD_002033,PROD_HOM_189,Home,1,79.76
ITEM_0003179,ORD_002034,PROD_BOO_202,Books,2,11.47
ITEM_0003180,ORD_002035,PROD_BEA_538,Beauty,3,32.14
ITEM_0003181,ORD_002036,PROD_APP_703,Apparel,1,46.09
ITEM_0003182,ORD_002036,PROD_HOM_366,Home,1,78.58
ITEM_0003183,ORD_002037,PROD_BOO_105,Books,1,24.34
ITEM_0003184,ORD_002038,PROD_BOO_607,Books,1,13.3
ITEM_0003185,ORD_002038,PROD_ELE_873,Electronics,1,388.52
ITEM_0003186,ORD_002038,PROD_BEA_646,Beauty,1,52.49
ITEM_0003187,ORD_002039,PROD_HOM_495,Home,1,61.01
ITEM_0003188,ORD_002039,PROD_BEA_887,Beauty,1,12.04
ITEM_0003189,ORD_002040,PROD_ELE_561,Electronics,1,222.33
ITEM_0003190,ORD_002040,PROD_HOM_363,Home,1,139.3
ITEM_0003191,ORD_002040,PROD_APP_745,Apparel,1,47.25
ITEM_0003192,ORD_002041,PROD_ELE_667,Electronics,1,77.67
ITEM_0003193,ORD_002041,PROD_ELE_688,Electronics,1,380.67
ITEM_0003194,ORD_002042,PROD_APP_873,Apparel,1,34.52
ITEM_0003195,ORD_002042,PROD_ELE_691,Electronics,1,278.26
ITEM_0003196,ORD_002043,PROD_BOO_137,Books,1,13.02
ITEM_0003197,ORD_002043,PROD_APP_352,Apparel,1,61.13
ITEM_0003198,ORD_002044,PROD_BEA_137,Beauty,3,29.36
ITEM_0003199,ORD_002045,PROD_APP_121,Apparel,1,48.18
ITEM_0003200,ORD_002045,PROD_BEA_344,Beauty,1,47.81
ITEM_0003201,ORD_002046,PROD_BEA_822,Beauty,1,29.24
ITEM_0003202,ORD_002046,PROD_BEA_348,Beauty,1,53.87
ITEM_0003203,ORD_002046,PROD_BEA_225,Beauty,1,25.45
ITEM_0003204,ORD_002047,PROD_ELE_179,Electronics,1,223.37
ITEM_0003205,ORD_002047,PROD_ELE_449,Electronics,1,201.67
ITEM_0003206,ORD_002048,PROD_HOM_134,Home,1,101.15
ITEM_0003207,ORD_002048,PROD_APP_343,Apparel,1,15.84
ITEM_0003208,ORD_002049,PROD_BEA_213,Beauty,1,42.17
ITEM_0003209,ORD_002050,PROD_BEA_464,Beauty,1,27.77
ITEM_0003210,ORD_002051,PROD_ELE_880,Electronics,2,334.82
ITEM_0003211,ORD_002052,PROD_BOO_657,Books,1,24.18
ITEM_0003212,ORD_002053,PROD_BEA_431,Beauty,1,18.87
ITEM_0003213,ORD_002054,PROD_APP_740,Apparel,1,63.46
ITEM_0003214,ORD_002055,PROD_BOO_753,Books,1,12.23
ITEM_0003215,ORD_002056,PROD_APP_375,Apparel,3,63.03
ITEM_0003216,ORD_002057,PROD_BOO_865,Books,1,25.0
ITEM_0003217,ORD_002058,PROD_BEA_693,Beauty,2,57.93
ITEM_0003218,ORD_002058,PROD_HOM_592,Home,1,124.71
ITEM_0003219,ORD_002058,PROD_APP_747,Apparel,1,28.59
ITEM_0003220,ORD_002059,PROD_ELE_890,Electronics,1,386.68
ITEM_0003221,ORD_002059,PROD_APP_242,Apparel,1,60.32
ITEM_0003222,ORD_002059,PROD_BEA_289,Beauty,1,44.26
ITEM_0003223,ORD_002059,PROD_HOM_988,Home,1,138.49
ITEM_0003224,ORD_002060,PROD_APP_617,Apparel,1,45.86
ITEM_0003225,ORD_002061,PROD_HOM_161,Home,1,42.44
ITEM_0003226,ORD_002062,PROD_APP_633,Apparel,1,57.32
ITEM_0003227,ORD_002063,PROD_HOM_901,Home,2,84.95
ITEM_0003228,ORD_002064,PROD_APP_360,Apparel,2,60.98
ITEM_0003229,ORD_002065,PROD_ELE_162,Electronics,1,288.28
ITEM_0003230,ORD_002066,PROD_APP_869,Apparel,3,49.07
ITEM_0003231,ORD_002067,PROD_ELE_646,Electronics,1,203.34
ITEM_0003232,ORD_002068,PROD_APP_688,Apparel,1,64.65
ITEM_0003233,ORD_002069,PROD_BOO_949,Books,1,10.33
ITEM_0003234,ORD_002070,PROD_HOM_384,Home,1,23.11
ITEM_0003235,ORD_002070,PROD_BEA_741,Beauty,1,37.22
ITEM_0003236,ORD_002071,PROD_APP_177,Apparel,1,18.64
ITEM_0003237,ORD_002071,PROD_APP_799,Apparel,1,73.3
ITEM_0003238,ORD_002071,PROD_BOO_685,Books,1,13.85
ITEM_0003239,ORD_002072,PROD_ELE_358,Electronics,1,124.23
ITEM_0003240,ORD_002073,PROD_HOM_566,Home,1,61.18
ITEM_0003241,ORD_002073,PROD_HOM_853,Home,1,42.19
ITEM_0003242,ORD_002074,PROD_HOM_871,Home,1,43.11
ITEM_0003243,ORD_002074,PROD_ELE_940,Electronics,1,222.75
ITEM_0003244,ORD_002075,PROD_HOM_877,Home,1,115.77
ITEM_0003245,ORD_002076,PROD_BOO_164,Books,1,21.22
ITEM_0003246,ORD_002076,PROD_APP_155,Apparel,1,77.67
ITEM_0003247,ORD_002077,PROD_APP_598,Apparel,1,40.83
ITEM_0003248,ORD_002077,PROD_APP_907,Apparel,3,51.47
ITEM_0003249,ORD_002078,PROD_BEA_755,Beauty,1,14.8
ITEM_0003250,ORD_002079,PROD_BOO_764,Books,1,15.03
ITEM_0003251,ORD_002079,PROD_ELE_440,Electronics,3,311.42
ITEM_0003252,ORD_002080,PROD_BOO_209,Books,1,18.38
ITEM_0003253,ORD_002080,PROD_BEA_357,Beauty,2,10.49
ITEM_0003254,ORD_002081,PROD_BOO_804,Books,1,28.86
ITEM_0003255,ORD_002081,PROD_BEA_437,Beauty,1,34.34
ITEM_0003256,ORD_002082,PROD_BOO_708,Books,1,22.07
ITEM_0003257,ORD_002083,PROD_BOO_740,Books,1,14.73
ITEM_0003258,ORD_002083,PROD_BOO_352,Books,1,10.57
ITEM_0003259,ORD_002084,PROD_BEA_482,Beauty,1,55.9
ITEM_0003260,ORD_002085,PROD_BOO_335,Books,1,12.84
ITEM_0003261,ORD_002085,PROD_APP_739,Apparel,1,38.26
ITEM_0003262,ORD_002086,PROD_BEA_142,Beauty,1,36.86
ITEM_0003263,ORD_002086,PROD_HOM_292,Home,1,124.75
ITEM_0003264,ORD_002087,PROD_ELE_195,Electronics,1,262.98
ITEM_0003265,ORD_002088,PROD_ELE_717,Electronics,1,336.24
ITEM_0003266,ORD_002089,PROD_ELE_631,Electronics,2,47.26
ITEM_0003267,ORD_002090,PROD_HOM_539,Home,1,56.13
ITEM_0003268,ORD_002091,PROD_ELE_801,Electronics,1,325.48
ITEM_0003269,ORD_002092,PROD_BEA_690,Beauty,1,29.36
ITEM_0003270,ORD_002093,PROD_APP_662,Apparel,1,50.96
ITEM_0003271,ORD_002093,PROD_APP_961,Apparel,1,69.6
ITEM_0003272,ORD_002094,PROD_BOO_621,Books,1,22.27
ITEM_0003273,ORD_002094,PROD_HOM_691,Home,2,95.72
ITEM_0003274,ORD_002095,PROD_APP_226,Apparel,1,38.95
ITEM_0003275,ORD_002095,PROD_BEA_605,Beauty,1,51.08
ITEM_0003276,ORD_002095,PROD_BEA_869,Beauty,1,22.77
ITEM_0003277,ORD_002096,PROD_BOO_597,Books,1,17.04
ITEM_0003278,ORD_002097,PROD_HOM_867,Home,1,40.0
ITEM_0003279,ORD_002098,PROD_BOO_828,Books,1,26.1
ITEM_0003280,ORD_002099,PROD_BOO_591,Books,1,25.87
ITEM_0003281,ORD_002100,PROD_HOM_292,Home,3,116.83
ITEM_0003282,ORD_002100,PROD_APP_463,Apparel,1,53.36
ITEM_0003283,ORD_002100,PROD_BEA_809,Beauty,1,32.98
ITEM_0003284,ORD_002101,PROD_BEA_576,Beauty,1,34.01
ITEM_0003285,ORD_002101,PROD_ELE_548,Electronics,1,96.07
ITEM_0003286,ORD_002102,PROD_BEA_205,Beauty,1,20.65
ITEM_0003287,ORD_002102,PROD_HOM_109,Home,1,123.58
ITEM_0003288,ORD_002103,PROD_BOO_124,Books,1,12.63
ITEM_0003289,ORD_002104,PROD_HOM_531,Home,1,82.72
ITEM_0003290,ORD_002105,PROD_BEA_624,Beauty,1,42.67
ITEM_0003291,ORD_002106,PROD_ELE_935,Electronics,1,195.51
ITEM_0003292,ORD_002107,PROD_ELE_432,Electronics,1,268.57
ITEM_0003293,ORD_002108,PROD_BEA_678,Beauty,1,26.75
ITEM_0003294,ORD_002108,PROD_APP_612,Apparel,1,74.38
ITEM_0003295,ORD_002109,PROD_HOM_236,Home,1,60.99
ITEM_0003296,ORD_002110,PROD_BEA_108,Beauty,1,57.85
ITEM_0003297,ORD_002110,PROD_BOO_482,Books,1,16.77
ITEM_0003298,ORD_002111,PROD_APP_890,Apparel,1,75.35
ITEM_0003299,ORD_002112,PROD_BOO_703,Books,1,11.81
ITEM_0003300,ORD_002112,PROD_HOM_674,Home,1,39.56
ITEM_0003301,ORD_002112,PROD_BEA_352,Beauty,1,11.25
ITEM_0003302,ORD_002112,PROD_BEA_763,Beauty,1,43.28
ITEM_0003303,ORD_002113,PROD_BEA_811,Beauty,2,13.78
ITEM_0003304,ORD_002113,PROD_BOO_305,Books,1,19.46
ITEM_0003305,ORD_002113,PROD_BOO_442,Books,1,26.37
ITEM_0003306,ORD_002113,PROD_APP_565,Apparel,1,32.36
ITEM_0003307,ORD_002114,PROD_BEA_888,Beauty,1,17.56
ITEM_0003308,ORD_002115,PROD_BEA_886,Beauty,1,25.1
ITEM_0003309,ORD_002116,PROD_BOO_722,Books,2,15.25
ITEM_0003310,ORD_002117,PROD_BOO_837,Books,1,17.51
ITEM_0003311,ORD_002118,PROD_ELE_896,Electronics,1,64.66
ITEM_0003312,ORD_002118,PROD_BEA_818,Beauty,1,25.17
ITEM_0003313,ORD_002119,PROD_HOM_540,Home,2,127.83
ITEM_0003314,ORD_002120,PROD_HOM_679,Home,1,44.72
ITEM_0003315,ORD_002121,PROD_HOM_862,Home,1,74.24
ITEM_0003316,ORD_002122,PROD_ELE_877,Electronics,1,167.59
ITEM_0003317,ORD_002122,PROD_BOO_746,Books,1,8.5
ITEM_0003318,ORD_002122,PROD_BOO_738,Books,1,9.26
ITEM_0003319,ORD_002123,PROD_BOO_600,Books,1,10.07
ITEM_0003320,ORD_002123,PROD_APP_523,Apparel,1,29.14
ITEM_0003321,ORD_002123,PROD_BOO_472,Books,1,28.51
ITEM_0003322,ORD_002124,PROD_ELE_616,Electronics,1,287.62
ITEM_0003323,ORD_002125,PROD_ELE_630,Electronics,1,137.67
ITEM_0003324,ORD_002126,PROD_BEA_627,Beauty,1,38.23
ITEM_0003325,ORD_002127,PROD_APP_581,Apparel,1,73.88
ITEM_0003326,ORD_002128,PROD_HOM_447,Home,1,81.14
ITEM_0003327,ORD_002128,PROD_BOO_940,Books,1,28.92
ITEM_0003328,ORD_002129,PROD_APP_626,Apparel,1,70.96
ITEM_0003329,ORD_002129,PROD_BEA_182,Beauty,1,11.34
ITEM_0003330,ORD_002129,PROD_APP_677,Apparel,1,71.39
ITEM_0003331,ORD_002130,PROD_ELE_946,Electronics,1,341.67
ITEM_0003332,ORD_002131,PROD_HOM_101,Home,1,86.21
ITEM_0003333,ORD_002131,PROD_APP_859,Apparel,1,51.26
ITEM_0003334,ORD_002131,PROD_BEA_118,Beauty,1,42.12
ITEM_0003335,ORD_002132,PROD_BEA_588,Beauty,1,19.07
ITEM_0003336,ORD_002133,PROD_BEA_828,Beauty,1,34.46
ITEM_0003337,ORD_002134,PROD_ELE_876,Electronics,1,280.18
ITEM_0003338,ORD_002135,PROD_APP_638,Apparel,1,23.5
ITEM_0003339,ORD_002135,PROD_ELE_253,Electronics,3,376.14
ITEM_0003340,ORD_002136,PROD_BEA_706,Beauty,2,30.58
ITEM_0003341,ORD_002137,PROD_HOM_904,Home,1,111.55
ITEM_0003342,ORD_002138,PROD_BOO_737,Books,2,22.94
ITEM_0003343,ORD_002139,PROD_APP_929,Apparel,2,23.78
ITEM_0003344,ORD_002140,PROD_ELE_860,Electronics,1,221.66
ITEM_0003345,ORD_002140,PROD_BEA_783,Beauty,1,12.89
ITEM_0003346,ORD_002141,PROD_HOM_260,Home,1,82.89
ITEM_0003347,ORD_002141,PROD_HOM_997,Home,3,109.99
ITEM_0003348,ORD_002141,PROD_BEA_533,Beauty,1,42.96
ITEM_0003349,ORD_002142,PROD_ELE_453,Electronics,1,84.75
ITEM_0003350,ORD_002143,PROD_APP_497,Apparel,1,64.99
ITEM_0003351,ORD_002143,PROD_BOO_974,Books,1,9.06
ITEM_0003352,ORD_002143,PROD_ELE_109,Electronics,1,272.94
ITEM_0003353,ORD_002144,PROD_BEA_176,Beauty,1,44.29
ITEM_0003354,ORD_002145,PROD_ELE_570,Electronics,1,376.86
ITEM_0003355,ORD_002146,PROD_APP_901,Apparel,3,18.28
ITEM_0003356,ORD_002147,PROD_ELE_777,Electronics,1,228.13
ITEM_0003357,ORD_002147,PROD_APP_768,Apparel,1,67.76
ITEM_0003358,ORD_002148,PROD_HOM_503,Home,1,53.24
ITEM_0003359,ORD_002148,PROD_BOO_988,Books,1,20.83
ITEM_0003360,ORD_002148,PROD_ELE_744,Electronics,1,161.28
ITEM_0003361,ORD_002149,PROD_ELE_767,Electronics,1,180.42
ITEM_0003362,ORD_002149,PROD_ELE_911,Electronics,3,169.13
ITEM_0003363,ORD_002149,PROD_ELE_498,Electronics,1,200.32
ITEM_0003364,ORD_002149,PROD_BEA_991,Beauty,1,58.01
ITEM_0003365,ORD_002150,PROD_BOO_210,Books,1,24.3
ITEM_0003366,ORD_002150,PROD_HOM_883,Home,2,117.99
ITEM_0003367,ORD_002150,PROD_BEA_866,Beauty,1,43.54
ITEM_0003368,ORD_002151,PROD_APP_883,Apparel,1,35.6
ITEM_0003369,ORD_002152,PROD_BOO_287,Books,3,28.7
ITEM_0003370,ORD_002153,PROD_ELE_317,Electronics,3,180.79
ITEM_0003371,ORD_002153,PROD_BOO_299,Books,1,13.76
ITEM_0003372,ORD_002154,PROD_BOO_394,Books,1,18.99
ITEM_0003373,ORD_002155,PROD_HOM_232,Home,1,62.01
ITEM_0003374,ORD_002155,PROD_BEA_784,Beauty,1,59.42
ITEM_0003375,ORD_002156,PROD_APP_660,Apparel,1,61.38
ITEM_0003376,ORD_002156,PROD_BOO_328,Books,1,15.85
ITEM_0003377,ORD_002157,PROD_HOM_843,Home,2,65.6
ITEM_0003378,ORD_002158,PROD_APP_520,Apparel,1,35.14
ITEM_0003379,ORD_002159,PROD_HOM_428,Home,1,108.98
ITEM_0003380,ORD_002160,PROD_ELE_865,Electronics,1,235.46
ITEM_0003381,ORD_002161,PROD_BOO_537,Books,1,26.26
ITEM_0003382,ORD_002161,PROD_HOM_497,Home,1,51.49
ITEM_0003383,ORD_002162,PROD_BEA_350,Beauty,1,25.66
ITEM_0003384,ORD_002163,PROD_ELE_427,Electronics,2,41.41
ITEM_0003385,ORD_002163,PROD_BEA_233,Beauty,1,11.32
ITEM_0003386,ORD_002164,PROD_APP_709,Apparel,1,38.1
ITEM_0003387,ORD_002165,PROD_BEA_116,Beauty,1,47.55
ITEM_0003388,ORD_002165,PROD_HOM_694,Home,1,92.36
ITEM_0003389,ORD_002165,PROD_BEA_869,Beauty,1,58.85
ITEM_0003390,ORD_002165,PROD_APP_498,Apparel,1,28.32
ITEM_0003391,ORD_002166,PROD_BEA_925,Beauty,1,47.38
ITEM_0003392,ORD_002167,PROD_HOM_563,Home,1,34.72
ITEM_0003393,ORD_002167,PROD_BOO_648,Books,1,13.77
ITEM_0003394,ORD_002168,PROD_ELE_545,Electronics,1,243.22
ITEM_0003395,ORD_002168,PROD_APP_447,Apparel,1,46.04
ITEM_0003396,ORD_002168,PROD_BEA_384,Beauty,1,42.01
ITEM_0003397,ORD_002169,PROD_APP_229,Apparel,1,67.91
ITEM_0003398,ORD_002169,PROD_ELE_754,Electronics,1,370.53
ITEM_0003399,ORD_002170,PROD_BEA_205,Beauty,3,19.42
ITEM_0003400,ORD_002170,PROD_APP_352,Apparel,2,74.17
ITEM_0003401,ORD_002171,PROD_APP_480,Apparel,2,27.66
ITEM_0003402,ORD_002172,PROD_BOO_786,Books,1,20.55
ITEM_0003403,ORD_002173,PROD_BEA_972,Beauty,2,22.38
ITEM_0003404,ORD_002173,PROD_BOO_580,Books,1,20.78
ITEM_0003405,ORD_002173,PROD_BOO_842,Books,1,17.62
ITEM_0003406,ORD_002173,PROD_BEA_521,Beauty,1,34.98
ITEM_0003407,ORD_002174,PROD_HOM_111,Home,1,118.03
ITEM_0003408,ORD_002174,PROD_HOM_384,Home,3,106.03
ITEM_0003409,ORD_002175,PROD_BOO_846,Books,3,25.01
ITEM_0003410,ORD_002176,PROD_HOM_308,Home,1,129.22
ITEM_0003411,ORD_002177,PROD_HOM_920,Home,1,91.97
ITEM_0003412,ORD_002178,PROD_BEA_786,Beauty,1,35.3
ITEM_0003413,ORD_002178,PROD_BOO_411,Books,1,15.25
ITEM_0003414,ORD_002179,PROD_ELE_473,Electronics,1,181.08
ITEM_0003415,ORD_002180,PROD_APP_991,Apparel,1,39.11
ITEM_0003416,ORD_002181,PROD_APP_595,Apparel,2,48.85
ITEM_0003417,ORD_002181,PROD_HOM_329,Home,1,134.06
ITEM_0003418,ORD_002182,PROD_BOO_309,Books,3,17.35
ITEM_0003419,ORD_002183,PROD_BEA_265,Beauty,1,29.73
ITEM_0003420,ORD_002184,PROD_BEA_592,Beauty,1,56.7
ITEM_0003421,ORD_002184,PROD_BOO_464,Books,1,13.36
ITEM_0003422,ORD_002184,PROD_HOM_397,Home,1,20.39
ITEM_0003423,ORD_002185,PROD_BEA_592,Beauty,2,16.54
ITEM_0003424,ORD_002185,PROD_ELE_400,Electronics,1,158.16
ITEM_0003425,ORD_002186,PROD_BOO_661,Books,1,21.82
ITEM_0003426,ORD_002186,PROD_HOM_925,Home,1,78.18
ITEM_0003427,ORD_002187,PROD_ELE_538,Electronics,1,335.97
ITEM_0003428,ORD_002188,PROD_ELE_336,Electronics,1,45.99
ITEM_0003429,ORD_002188,PROD_HOM_551,Home,1,66.32
ITEM_0003430,ORD_002188,PROD_ELE_142,Electronics,2,152.28
ITEM_0003431,ORD_002188,PROD_BOO_408,Books,1,22.1
ITEM_0003432,ORD_002189,PROD_BEA_995,Beauty,2,41.15
ITEM_0003433,ORD_002190,PROD_BOO_347,Books,1,22.28
ITEM_0003434,ORD_002190,PROD_BOO_141,Books,2,12.96
ITEM_0003435,ORD_002191,PROD_HOM_598,Home,1,41.42
ITEM_0003436,ORD_002192,PROD_ELE_596,Electronics,1,302.64
ITEM_0003437,ORD_002192,PROD_APP_457,Apparel,1,64.61
ITEM_0003438,ORD_002192,PROD_HOM_992,Home,1,43.92
ITEM_0003439,ORD_002193,PROD_BOO_988,Books,1,25.58
ITEM_0003440,ORD_002193,PROD_BEA_607,Beauty,1,52.11
ITEM_0003441,ORD_002194,PROD_APP_978,Apparel,1,34.11
ITEM_0003442,ORD_002194,PROD_BOO_211,Books,1,20.09
ITEM_0003443,ORD_002194,PROD_HOM_155,Home,1,52.81
ITEM_0003444,ORD_002195,PROD_APP_214,Apparel,1,37.7
ITEM_0003445,ORD_002196,PROD_BOO_563,Books,1,24.95
ITEM_0003446,ORD_002197,PROD_APP_191,Apparel,1,65.31
ITEM_0003447,ORD_002197,PROD_ELE_534,Electronics,1,139.99
ITEM_0003448,ORD_002197,PROD_BEA_946,Beauty,1,51.71
ITEM_0003449,ORD_002198,PROD_BOO_392,Books,1,16.12
ITEM_0003450,ORD_002199,PROD_APP_847,Apparel,1,51.25
ITEM_0003451,ORD_002200,PROD_ELE_418,Electronics,1,344.15
ITEM_0003452,ORD_002201,PROD_ELE_294,Electronics,1,141.67
ITEM_0003453,ORD_002202,PROD_APP_246,Apparel,1,42.97
ITEM_0003454,ORD_002203,PROD_BOO_615,Books,1,19.23
ITEM_0003455,ORD_002204,PROD_BEA_260,Beauty,1,17.56
ITEM_0003456,ORD_002204,PROD_APP_310,Apparel,1,60.0
ITEM_0003457,ORD_002205,PROD_ELE_694,Electronics,1,145.44
ITEM_0003458,ORD_002206,PROD_BEA_870,Beauty,1,44.3
ITEM_0003459,ORD_002206,PROD_BOO_396,Books,1,21.43
ITEM_0003460,ORD_002207,PROD_BEA_260,Beauty,3,51.46
ITEM_0003461,ORD_002208,PROD_BOO_997,Books,1,23.11
ITEM_0003462,ORD_002209,PROD_APP_881,Apparel,1,27.44
ITEM_0003463,ORD_002209,PROD_BEA_226,Beauty,2,45.56
ITEM_0003464,ORD_002210,PROD_BEA_386,Beauty,1,10.57
ITEM_0003465,ORD_002211,PROD_BOO_196,Books,1,13.41
ITEM_0003466,ORD_002212,PROD_ELE_789,Electronics,1,193.47
ITEM_0003467,ORD_002212,PROD_BOO_530,Books,1,13.18
ITEM_0003468,ORD_002213,PROD_BEA_756,Beauty,1,49.6
ITEM_0003469,ORD_002213,PROD_APP_445,Apparel,1,42.03
ITEM_0003470,ORD_002213,PROD_ELE_161,Electronics,1,51.94
ITEM_0003471,ORD_002213,PROD_HOM_987,Home,1,99.76
ITEM_0003472,ORD_002214,PROD_APP_826,Apparel,1,49.02
ITEM_0003473,ORD_002215,PROD_BEA_643,Beauty,1,56.64
ITEM_0003474,ORD_002216,PROD_BEA_670,Beauty,2,43.68
ITEM_0003475,ORD_002217,PROD_APP_155,Apparel,1,78.29
