order_id,customer_id,order_date,status,total_amount,currency,discount_amount
ORD_001778,CUST_00765,2025-08-04 00:00:00,completed,244.63,USD,47.77
ORD_001779,CUST_00765,2025-10-05 00:00:00,completed,144.48,USD,0.0
ORD_001780,CUST_00765,2025-11-28 00:00:00,completed,36.85,USD,7.28
ORD_001781,CUST_00766,2025-05-19 00:00:00,completed,22.3,USD,4.06
ORD_001782,CUST_00767,2024-02-27 00:00:00,completed,79.72,USD,0.0
ORD_001783,CUST_00768,2024-01-01 00:00:00,completed,416.5,USD,0.0
ORD_001784,CUST_00768,2024-01-25 00:00:00,completed,20.19,USD,0.0
ORD_001785,CUST_00768,2024-06-06 00:00:00,returned,109.32,USD,0.0
ORD_001786,CUST_00769,2024-12-14 00:00:00,completed,38.82,USD,3.76
ORD_001787,CUST_00769,2025-11-10 00:00:00,completed,11.82,USD,0.0
ORD_001788,CUST_00770,2024-11-27 00:00:00,completed,32.05,USD,0.0
ORD_001789,CUST_00770,2025-05-25 00:00:00,completed,498.8,USD,42.27
ORD_001790,CUST_00771,2024-05-25 00:00:00,completed,216.22,USD,45.4
ORD_001791,CUST_00771,2024-06-19 00:00:00,completed,32.37,USD,0.0
ORD_001792,CUST_00771,2025-01-25 00:00:00,completed,99.48,USD,0.0
ORD_001793,CUST_00771,2025-04-18 00:00:00,completed,9.47,USD,1.02
ORD_001794,CUST_00771,2025-05-16 00:00:00,cancelled,131.6,USD,0.0
ORD_001795,CUST_00772,2024-03-15 00:00:00,cancelled,18.49,USD,1.88
ORD_001796,CUST_00772,2024-06-07 00:00:00,completed,48.56,USD,4.23
ORD_001797,CUST_00773,2024-04-13 00:00:00,returned,711.07,USD,0.0
ORD_001798,CUST_00773,2024-05-16 00:00:00,completed,29.05,USD,0.0
ORD_001799,CUST_00773,2024-08-05 00:00:00,cancelled,17.98,USD,0.0
ORD_001800,CUST_00774,2025-03-23 00:00:00,completed,61.27,USD,7.53
ORD_001801,CUST_00774,2025-04-17 00:00:00,completed,425.51,USD,0.0
ORD_001802,CUST_00774,2025-09-16 00:00:00,completed,266.7,USD,27.24
ORD_001803,CUST_00774,2025-10-20 00:00:00,completed,98.36,USD,0.0
ORD_001804,CUST_00775,2024-06-27 00:00:00,completed,65.18,USD,11.17
ORD_001805,CUST_00775,2024-10-02 00:00:00,completed,21.31,USD,0.0
ORD_001806,CUST_00775,2024-11-22 00:00:00,completed,30.53,USD,0.0
ORD_001807,CUST_00775,2024-12-28 00:00:00,completed,113.7,USD,13.59
ORD_001808,CUST_00775,2025-02-02 00:00:00,completed,398.21,USD,0.0
ORD_001809,CUST_00775,2025-02-26 00:00:00,completed,21.45,USD,2.45
ORD_001810,CUST_00775,2025-03-22 00:00:00,completed,129.93,USD,18.5
ORD_001811,CUST_00775,2025-05-18 00:00:00,returned,70.95,USD,0.0
ORD_001812,CUST_00776,2025-09-20 00:00:00,completed,620.86,USD,0.0
ORD_001813,CUST_00777,2024-06-28 00:00:00,completed,45.37,USD,0.0
ORD_001814,CUST_00777,2024-10-06 00:00:00,completed,13.29,USD,3.2
ORD_001815,CUST_00778,2024-06-30 00:00:00,completed,8.81,USD,0.0
ORD_001816,CUST_00778,2024-07-30 00:00:00,returned,70.61,USD,0.0
ORD_001817,CUST_00778,2025-01-31 00:00:00,returned,135.84,USD,18.53
ORD_001818,CUST_00779,2025-02-04 00:00:00,completed,28.79,USD,0.0
ORD_001819,CUST_00779,2025-07-28 00:00:00,completed,96.73,USD,0.0
ORD_001820,CUST_00780,2024-07-05 00:00:00,completed,200.33,USD,0.0
ORD_001821,CUST_00780,2024-09-25 00:00:00,completed,69.78,USD,5.28
ORD_001822,CUST_00781,2024-08-14 00:00:00,completed,44.92,USD,7.72
ORD_001823,CUST_00782,2024-12-05 00:00:00,completed,101.32,USD,0.0
ORD_001824,CUST_00782,2025-01-24 00:00:00,completed,188.04,USD,30.14
ORD_001825,CUST_00782,2025-05-08 00:00:00,returned,52.47,USD,0.0
ORD_001826,CUST_00783,2024-06-20 00:00:00,cancelled,112.09,USD,0.0
ORD_001827,CUST_00784,2024-12-09 00:00:00,completed,141.17,USD,0.0
ORD_001828,CUST_00785,2024-03-10 00:00:00,completed,69.09,USD,0.0
ORD_001829,CUST_00786,2024-02-19 00:00:00,completed,249.75,USD,30.16
ORD_001830,CUST_00787,2025-02-27 00:00:00,completed,489.21,USD,0.0
ORD_001831,CUST_00788,2024-04-13 00:00:00,completed,392.99,USD,0.0
ORD_001832,CUST_00788,2024-08-20 00:00:00,returned,22.15,USD,3.82
ORD_001833,CUST_00788,2025-03-05 00:00:00,completed,63.75,USD,13.26
ORD_001834,CUST_00789,2024-08-18 00:00:00,completed,24.09,USD,1.94
ORD_001835,CUST_00789,2024-11-15 00:00:00,completed,100.51,USD,0.0
ORD_001836,CUST_00790,2024-10-28 00:00:00,completed,52.7,USD,0.0
ORD_001837,CUST_00791,2024-12-16 00:00:00,completed,41.17,USD,0.0
ORD_001838,CUST_00791,2025-01-18 00:00:00,completed,459.71,USD,0.0
ORD_001839,CUST_00791,2025-11-04 00:00:00,completed,399.85,USD,99.29
ORD_001840,CUST_00792,2025-07-14 00:00:00,completed,250.79,USD,0.0
ORD_001841,CUST_00793,2025-09-20 00:00:00,completed,151.91,USD,35.45
ORD_001842,CUST_00793,2025-10-29 00:00:00,completed,148.73,USD,0.0
ORD_001843,CUST_00794,2024-06-17 00:00:00,completed,289.73,USD,0.0
ORD_001844,CUST_00795,2024-12-05 00:00:00,completed,28.23,USD,4.29
ORD_001845,CUST_00796,2025-07-07 00:00:00,completed,241.93,USD,43.81
ORD_001846,CUST_00796,2025-08-06 00:00:00,completed,366.29,USD,0.0
ORD_001847,CUST_00797,2024-02-20 00:00:00,completed,50.49,USD,0.0
ORD_001848,CUST_00798,2024-02-25 00:00:00,completed,137.44,USD,0.0
ORD_001849,CUST_00799,2025-10-02 00:00:00,completed,186.87,USD,43.6
ORD_001850,CUST_00800,2024-06-23 00:00:00,completed,42.47,USD,0.0
ORD_001851,CUST_00800,2024-07-13 00:00:00,completed,33.3,USD,0.0
ORD_001852,CUST_00801,2024-04-28 00:00:00,completed,229.84,USD,0.0
ORD_001853,CUST_00801,2024-07-21 00:00:00,completed,52.02,USD,0.0
ORD_001854,CUST_00802,2024-09-28 00:00:00,returned,20.18,USD,0.0
ORD_001855,CUST_00803,2025-01-25 00:00:00,completed,41.19,USD,4.79
ORD_001856,CUST_00804,2025-04-21 00:00:00,completed,14.86,USD,0.0
ORD_001857,CUST_00805,2024-06-03 00:00:00,completed,44.26,USD,4.76
ORD_001858,CUST_00805,2024-07-13 00:00:00,completed,69.61,USD,8.02
ORD_001859,CUST_00805,2024-09-06 00:00:00,completed,85.99,USD,0.0
ORD_001860,CUST_00805,2025-02-05 00:00:00,completed,388.92,USD,0.0
ORD_001861,CUST_00805,2025-04-01 00:00:00,completed,23.75,USD,0.0
ORD_001862,CUST_00805,2025-05-27 00:00:00,cancelled,632.86,USD,0.0
ORD_001863,CUST_00806,2024-12-18 00:00:00,completed,338.39,USD,43.98
ORD_001864,CUST_00806,2025-02-09 00:00:00,completed,38.15,USD,0.0
ORD_001865,CUST_00806,2025-05-21 00:00:00,completed,331.49,USD,33.91
ORD_001866,CUST_00806,2025-12-12 00:00:00,completed,187.37,USD,0.0
ORD_001867,CUST_00807,2024-08-20 00:00:00,completed,13.74,USD,0.0
ORD_001868,CUST_00808,2025-03-04 00:00:00,completed,43.8,USD,0.0
ORD_001869,CUST_00808,2025-04-07 00:00:00,completed,134.78,USD,0.0
ORD_001870,CUST_00808,2025-05-09 00:00:00,completed,110.56,USD,18.83
ORD_001871,CUST_00808,2025-05-29 00:00:00,completed,206.61,USD,0.0
ORD_001872,CUST_00808,2025-07-08 00:00:00,completed,50.22,USD,8.65
ORD_001873,CUST_00809,2025-08-09 00:00:00,completed,411.43,USD,0.0
ORD_001874,CUST_00810,2024-02-05 00:00:00,completed,88.08,USD,0.0
ORD_001875,CUST_00811,2025-09-27 00:00:00,completed,14.4,USD,0.0
ORD_001876,CUST_00812,2024-06-20 00:00:00,completed,595.93,USD,0.0
ORD_001877,CUST_00813,2025-03-09 00:00:00,completed,412.42,USD,100.97
ORD_001878,CUST_00814,2024-05-31 00:00:00,completed,438.88,USD,0.0
ORD_001879,CUST_00814,2024-09-01 00:00:00,completed,25.38,USD,2.0
ORD_001880,CUST_00814,2024-10-07 00:00:00,completed,70.33,USD,0.0
ORD_001881,CUST_00814,2025-01-06 00:00:00,completed,119.64,USD,0.0
ORD_001882,CUST_00815,2024-03-09 00:00:00,completed,346.0,USD,0.0
ORD_001883,CUST_00816,2024-10-09 00:00:00,completed,13.36,USD,1.6
ORD_001884,CUST_00816,2024-12-04 00:00:00,completed,281.51,USD,0.0
ORD_001885,CUST_00817,2025-09-30 00:00:00,completed,303.12,USD,0.0
ORD_001886,CUST_00818,2024-06-02 00:00:00,completed,31.82,USD,2.66
ORD_001887,CUST_00818,2024-07-28 00:00:00,completed,50.92,USD,0.0
ORD_001888,CUST_00819,2024-04-12 00:00:00,completed,58.54,USD,0.0
ORD_001889,CUST_00819,2024-06-20 00:00:00,completed,386.03,USD,59.79
ORD_001890,CUST_00819,2024-07-08 00:00:00,completed,52.98,USD,0.0
ORD_001891,CUST_00819,2024-11-02 00:00:00,completed,20.55,USD,0.0
ORD_001892,CUST_00819,2025-04-06 00:00:00,completed,121.37,USD,0.0
ORD_001893,CUST_00820,2024-10-19 00:00:00,returned,100.95,USD,0.0
ORD_001894,CUST_00820,2025-01-18 00:00:00,completed,265.1,USD,0.0
ORD_001895,CUST_00821,2024-09-27 00:00:00,completed,33.93,USD,0.0
ORD_001896,CUST_00822,2024-02-08 00:00:00,completed,112.31,USD,0.0
ORD_001897,CUST_00822,2024-10-02 00:00:00,completed,410.69,USD,0.0
ORD_001898,CUST_00823,2025-02-15 00:00:00,completed,88.3,USD,0.0
ORD_001899,CUST_00824,2024-08-31 00:00:00,completed,28.1,USD,3.92
ORD_001900,CUST_00824,2024-11-24 00:00:00,completed,200.94,USD,0.0
ORD_001901,CUST_00825,2025-01-16 00:00:00,completed,50.26,USD,2.87
ORD_001902,CUST_00825,2025-07-12 00:00:00,completed,23.17,USD,2.16
ORD_001903,CUST_00826,2024-10-14 00:00:00,completed,63.37,USD,10.79
ORD_001904,CUST_00826,2024-12-15 00:00:00,completed,24.11,USD,0.0
ORD_001905,CUST_00826,2025-02-18 00:00:00,completed,76.77,USD,10.95
ORD_001906,CUST_00827,2024-08-21 00:00:00,returned,24.02,USD,0.0
ORD_001907,CUST_00827,2024-10-18 00:00:00,completed,527.97,USD,0.0
ORD_001908,CUST_00828,2024-11-24 00:00:00,completed,37.88,USD,6.42
ORD_001909,CUST_00828,2025-01-17 00:00:00,completed,77.49,USD,14.19
ORD_001910,CUST_00828,2025-05-18 00:00:00,completed,223.59,USD,0.0
ORD_001911,CUST_00829,2024-07-11 00:00:00,completed,140.51,USD,0.0
ORD_001912,CUST_00830,2025-05-11 00:00:00,returned,193.06,USD,0.0
ORD_001913,CUST_00830,2025-12-13 00:00:00,completed,291.94,USD,0.0
ORD_001914,CUST_00831,2025-06-11 00:00:00,completed,109.83,USD,0.0
ORD_001915,CUST_00831,2025-07-20 00:00:00,completed,68.39,USD,4.9
ORD_001916,CUST_00831,2025-08-17 00:00:00,completed,220.64,USD,0.0
ORD_001917,CUST_00832,2025-02-17 00:00:00,returned,624.03,USD,89.35
ORD_001918,CUST_00833,2024-01-30 00:00:00,completed,32.52,USD,0.0
ORD_001919,CUST_00834,2024-02-29 00:00:00,returned,100.55,USD,13.03
ORD_001920,CUST_00835,2024-07-22 00:00:00,completed,98.72,USD,0.0
ORD_001921,CUST_00835,2024-09-28 00:00:00,completed,523.99,USD,0.0
ORD_001922,CUST_00835,2025-03-09 00:00:00,cancelled,40.39,USD,0.0
ORD_001923,CUST_00836,2024-05-06 00:00:00,completed,14.24,USD,0.0
ORD_001924,CUST_00836,2024-06-02 00:00:00,returned,117.89,USD,0.0
ORD_001925,CUST_00836,2025-03-30 00:00:00,completed,12.65,USD,0.78
ORD_001926,CUST_00836,2025-04-22 00:00:00,completed,204.44,USD,0.0
ORD_001927,CUST_00837,2025-04-01 00:00:00,completed,76.56,USD,0.0
ORD_001928,CUST_00837,2025-05-08 00:00:00,completed,178.87,USD,0.0
ORD_001929,CUST_00838,2024-12-24 00:00:00,completed,73.96,USD,0.0
ORD_001930,CUST_00839,2024-04-02 00:00:00,returned,532.94,USD,0.0
ORD_001931,CUST_00839,2025-04-01 00:00:00,returned,266.91,USD,0.0
ORD_001932,CUST_00840,2025-08-08 00:00:00,completed,70.63,USD,4.38
ORD_001933,CUST_00840,2025-09-29 00:00:00,completed,19.18,USD,2.77
ORD_001934,CUST_00840,2025-11-04 00:00:00,completed,27.73,USD,6.39
ORD_001935,CUST_00841,2024-08-18 00:00:00,completed,37.64,USD,0.0
ORD_001936,CUST_00841,2024-09-18 00:00:00,completed,86.77,USD,16.13
ORD_001937,CUST_00841,2024-10-07 00:00:00,completed,48.5,USD,0.0
ORD_001938,CUST_00841,2024-11-07 00:00:00,completed,16.05,USD,0.0
ORD_001939,CUST_00841,2025-02-08 00:00:00,completed,635.48,USD,0.0
ORD_001940,CUST_00842,2024-01-21 00:00:00,completed,44.36,USD,7.6
ORD_001941,CUST_00842,2024-03-18 00:00:00,completed,91.81,USD,0.0
ORD_001942,CUST_00842,2024-06-21 00:00:00,completed,21.03,USD,0.0
ORD_001943,CUST_00842,2024-10-25 00:00:00,completed,112.11,USD,0.0
ORD_001944,CUST_00842,2025-01-07 00:00:00,completed,211.74,USD,28.64
ORD_001945,CUST_00843,2025-04-30 00:00:00,completed,25.17,USD,0.0
ORD_001946,CUST_00844,2024-01-09 00:00:00,completed,319.03,USD,0.0
ORD_001947,CUST_00845,2024-10-08 00:00:00,completed,176.9,USD,31.41
ORD_001948,CUST_00846,2024-09-15 00:00:00,cancelled,69.31,USD,0.0
ORD_001949,CUST_00847,2025-09-30 00:00:00,completed,22.43,USD,0.0
ORD_001950,CUST_00847,2025-11-26 00:00:00,completed,108.62,USD,0.0
ORD_001951,CUST_00848,2025-01-18 00:00:00,completed,74.49,USD,0.0
ORD_001952,CUST_00849,2024-04-20 00:00:00,completed,15.58,USD,2.38
ORD_001953,CUST_00849,2024-06-13 00:00:00,returned,264.07,USD,0.0
ORD_001954,CUST_00850,2024-11-28 00:00:00,completed,76.04,USD,0.0
ORD_001955,CUST_00850,2025-01-31 00:00:00,completed,148.26,USD,0.0
ORD_001956,CUST_00850,2025-06-16 00:00:00,completed,67.42,USD,9.18
ORD_001957,CUST_00850,2025-11-27 00:00:00,completed,348.18,USD,0.0
ORD_001958,CUST_00851,2024-11-01 00:00:00,completed,89.65,USD,19.73
ORD_001959,CUST_00851,2025-10-28 00:00:00,returned,243.04,USD,0.0
ORD_001960,CUST_00852,2024-02-28 00:00:00,completed,254.31,USD,0.0
ORD_001961,CUST_00852,2024-05-30 00:00:00,completed,144.05,USD,0.0
ORD_001962,CUST_00852,2024-07-19 00:00:00,completed,144.85,USD,29.09
ORD_001963,CUST_00852,2024-10-28 00:00:00,completed,8.15,USD,0.0
ORD_001964,CUST_00853,2024-11-23 00:00:00,completed,31.94,USD,1.82
ORD_001965,CUST_00853,2024-12-13 00:00:00,completed,22.02,USD,0.0
ORD_001966,CUST_00853,2025-09-24 00:00:00,completed,691.88,USD,0.0
ORD_001967,CUST_00854,2024-10-29 00:00:00,completed,53.74,USD,0.0
ORD_001968,CUST_00854,2024-12-07 00:00:00,returned,25.63,USD,0.0
ORD_001969,CUST_00854,2025-03-28 00:00:00,completed,14.55,USD,0.0
ORD_001970,CUST_00854,2025-05-02 00:00:00,returned,23.53,USD,4.58
ORD_001971,CUST_00855,2024-02-06 00:00:00,completed,42.44,USD,0.0
ORD_001972,CUST_00856,2024-12-17 00:00:00,completed,55.12,USD,0.0
ORD_001973,CUST_00856,2025-05-10 00:00:00,completed,67.65,USD,0.0
ORD_001974,CUST_00856,2025-08-15 00:00:00,returned,55.23,USD,0.0
ORD_001975,CUST_00856,2025-12-16 00:00:00,returned,38.25,USD,3.92
ORD_001976,CUST_00857,2025-05-02 00:00:00,completed,31.43,USD,3.83
ORD_001977,CUST_00857,2025-07-08 00:00:00,completed,490.07,USD,0.0
ORD_001978,CUST_00857,2025-08-02 00:00:00,cancelled,49.99,USD,0.0
ORD_001979,CUST_00858,2024-06-23 00:00:00,returned,288.6,USD,71.59
ORD_001980,CUST_00858,2024-09-25 00:00:00,completed,255.73,USD,42.96
ORD_001981,CUST_00858,2024-10-19 00:00:00,completed,215.3,USD,49.35
ORD_001982,CUST_00859,2024-04-09 00:00:00,completed,302.79,USD,74.4
ORD_001983,CUST_00860,2025-07-26 00:00:00,cancelled,13.65,USD,3.25
ORD_001984,CUST_00860,2025-10-22 00:00:00,completed,47.24,USD,0.0
ORD_001985,CUST_00861,2024-12-09 00:00:00,completed,38.3,USD,0.0
ORD_001986,CUST_00861,2025-04-11 00:00:00,completed,235.09,USD,53.39
ORD_001987,CUST_00861,2025-06-27 00:00:00,completed,14.24,USD,0.87
ORD_001988,CUST_00862,2024-11-10 00:00:00,completed,16.18,USD,0.0
ORD_001989,CUST_00863,2025-08-22 00:00:00,completed,289.71,USD,53.48
ORD_001990,CUST_00864,2025-08-20 00:00:00,completed,134.35,USD,0.0
ORD_001991,CUST_00865,2024-07-18 00:00:00,completed,24.98,USD,0.0
ORD_001992,CUST_00866,2024-11-01 00:00:00,completed,90.65,USD,7.43
ORD_001993,CUST_00866,2024-12-28 00:00:00,completed,23.89,USD,0.0
ORD_001994,CUST_00867,2024-07-24 00:00:00,completed,120.47,USD,0.0
ORD_001995,CUST_00868,2025-04-13 00:00:00,completed,239.36,USD,0.0
ORD_001996,CUST_00869,2024-03-23 00:00:00,returned,152.08,USD,0.0
ORD_001997,CUST_00870,2024-02-29 00:00:00,completed,207.13,USD,0.0
ORD_001998,CUST_00870,2024-11-15 00:00:00,completed,31.15,USD,2.33
ORD_001999,CUST_00870,2024-12-23 00:00:00,completed,38.3,USD,0.0
ORD_002000,CUST_00871,2024-06-21 00:00:00,completed,49.36,USD,0.0
ORD_002001,CUST_00872,2024-03-31 00:00:00,completed,211.96,USD,0.0
ORD_002002,CUST_00872,2024-04-27 00:00:00,completed,37.36,USD,0.0
ORD_002003,CUST_00873,2025-03-15 00:00:00,completed,322.41,USD,0.0
ORD_002004,CUST_00874,2024-07-23 00:00:00,completed,16.93,USD,0.0
ORD_002005,CUST_00874,2024-09-18 00:00:00,completed,84.39,USD,0.0
ORD_002006,CUST_00874,2025-01-16 00:00:00,completed,56.81,USD,0.0
ORD_002007,CUST_00874,2025-02-10 00:00:00,returned,173.88,USD,0.0
ORD_002008,CUST_00874,2025-03-12 00:00:00,returned,59.32,USD,0.0
ORD_002009,CUST_00875,2025-06-27 00:00:00,completed,42.04,USD,0.0
ORD_002010,CUST_00875,2025-10-22 00:00:00,completed,489.35,USD,51.24
ORD_002011,CUST_00876,2024-09-11 00:00:00,completed,35.11,USD,0.0
ORD_002012,CUST_00876,2025-01-31 00:00:00,completed,337.7,USD,0.0
ORD_002013,CUST_00877,2024-04-15 00:00:00,completed,218.56,USD,22.87
ORD_002014,CUST_00878,2024-02-16 00:00:00,completed,40.97,USD,0.0
ORD_002015,CUST_00878,2024-07-13 00:00:00,completed,275.0,USD,0.0
ORD_002016,CUST_00879,2025-09-02 00:00:00,completed,73.73,USD,0.0
ORD_002017,CUST_00880,2024-05-17 00:00:00,returned,157.91,USD,0.0
ORD_002018,CUST_00880,2024-06-12 00:00:00,completed,21.8,USD,0.0
ORD_002019,CUST_00881,2024-07-11 00:00:00,completed,40.9,USD,6.54
ORD_002020,CUST_00881,2024-09-12 00:00:00,completed,15.4,USD,0.0
ORD_002021,CUST_00881,2024-11-03 00:00:00,completed,38.44,USD,5.67
ORD_002022,CUST_00881,2025-01-03 00:00:00,completed,15.54,USD,1.96
ORD_002023,CUST_00882,2024-01-20 00:00:00,completed,218.02,USD,0.0
ORD_002024,CUST_00883,2024-01-23 00:00:00,completed,45.63,USD,0.0
ORD_002025,CUST_00884,2024-02-08 00:00:00,completed,45.33,USD,0.0
ORD_002026,CUST_00885,2025-09-30 00:00:00,completed,147.03,USD,0.0
ORD_002027,CUST_00885,2025-10-26 00:00:00,completed,23.33,USD,2.71
ORD_002028,CUST_00886,2024-01-21 00:00:00,completed,369.71,USD,0.0
ORD_002029,CUST_00887,2024-05-06 00:00:00,completed,124.56,USD,0.0
ORD_002030,CUST_00887,2024-07-07 00:00:00,completed,149.37,USD,0.0
ORD_002031,CUST_00888,2024-01-10 00:00:00,completed,95.93,USD,20.88
ORD_002032,CUST_00889,2024-10-03 00:00:00,returned,16.09,USD,0.0
ORD_002033,CUST_00890,2024-04-17 00:00:00,returned,79.76,USD,0.0
ORD_002034,CUST_00891,2024-04-18 00:00:00,completed,22.94,USD,0.0
ORD_002035,CUST_00891,2024-08-22 00:00:00,completed,96.42,USD,0.0
ORD_002036,CUST_00892,2025-06-19 00:00:00,completed,124.67,USD,0.0
ORD_002037,CUST_00892,2025-07-23 00:00:00,completed,24.34,USD,0.0
ORD_002038,CUST_00892,2025-08-16 00:00:00,cancelled,454.31,USD,0.0
ORD_002039,CUST_00893,2024-06-13 00:00:00,completed,63.04,USD,10.01
ORD_002040,CUST_00893,2024-08-20 00:00:00,completed,363.79,USD,45.09
ORD_002041,CUST_00893,2025-03-31 00:00:00,completed,458.34,USD,0.0
ORD_002042,CUST_00894,2025-05-07 00:00:00,returned,258.4,USD,54.38
ORD_002043,CUST_00894,2025-06-03 00:00:00,completed,74.15,USD,0.0
ORD_002044,CUST_00894,2025-09-03 00:00:00,cancelled,74.06,USD,14.02
ORD_002045,CUST_00895,2024-04-23 00:00:00,completed,95.99,USD,0.0
ORD_002046,CUST_00895,2024-08-17 00:00:00,completed,97.83,USD,10.73
ORD_002047,CUST_00895,2024-11-15 00:00:00,completed,425.04,USD,0.0
ORD_002048,CUST_00896,2024-04-02 00:00:00,completed,116.99,USD,0.0
ORD_002049,CUST_00896,2025-01-21 00:00:00,completed,36.28,USD,5.89
ORD_002050,CUST_00897,2024-09-19 00:00:00,completed,27.77,USD,0.0
ORD_002051,CUST_00898,2024-09-27 00:00:00,completed,669.64,USD,0.0
ORD_002052,CUST_00899,2024-02-10 00:00:00,completed,24.18,USD,0.0
ORD_002053,CUST_00899,2024-12-07 00:00:00,completed,18.87,USD,0.0
ORD_002054,CUST_00899,2025-01-08 00:00:00,completed,63.46,USD,0.0
ORD_002055,CUST_00900,2025-03-12 00:00:00,completed,12.23,USD,0.0
ORD_002056,CUST_00900,2025-04-08 00:00:00,completed,189.09,USD,0.0
ORD_002057,CUST_00900,2025-08-18 00:00:00,completed,25.0,USD,0.0
ORD_002058,CUST_00900,2025-12-29 00:00:00,completed,269.16,USD,0.0
ORD_002059,CUST_00901,2024-02-16 00:00:00,completed,629.75,USD,0.0
ORD_002060,CUST_00902,2024-12-02 00:00:00,completed,45.86,USD,0.0
ORD_002061,CUST_00903,2024-04-05 00:00:00,completed,42.44,USD,0.0
ORD_002062,CUST_00904,2025-02-13 00:00:00,completed,50.44,USD,6.88
ORD_002063,CUST_00905,2025-05-04 00:00:00,completed,169.9,USD,0.0
ORD_002064,CUST_00905,2025-06-29 00:00:00,completed,121.96,USD,0.0
ORD_002065,CUST_00905,2025-07-29 00:00:00,completed,288.28,USD,0.0
ORD_002066,CUST_00905,2025-09-08 00:00:00,completed,147.21,USD,0.0
ORD_002067,CUST_00905,2025-09-22 00:00:00,completed,203.34,USD,0.0
ORD_002068,CUST_00905,2025-10-26 00:00:00,completed,61.4,USD,3.25
ORD_002069,CUST_00906,2024-04-25 00:00:00,completed,10.33,USD,0.0
ORD_002070,CUST_00906,2024-07-27 00:00:00,completed,60.33,USD,0.0
ORD_002071,CUST_00906,2025-01-23 00:00:00,completed,87.24,USD,18.55
ORD_002072,CUST_00907,2024-06-12 00:00:00,completed,114.31,USD,9.92
ORD_002073,CUST_00907,2024-10-14 00:00:00,completed,103.37,USD,0.0
ORD_002074,CUST_00907,2025-04-09 00:00:00,completed,265.86,USD,0.0
ORD_002075,CUST_00908,2025-08-05 00:00:00,completed,115.77,USD,0.0
ORD_002076,CUST_00908,2025-10-14 00:00:00,completed,98.89,USD,0.0
ORD_002077,CUST_00908,2025-11-09 00:00:00,completed,195.24,USD,0.0
ORD_002078,CUST_00909,2025-01-02 00:00:00,completed,14.8,USD,0.0
ORD_002079,CUST_00909,2025-02-28 00:00:00,completed,806.27,USD,143.02
ORD_002080,CUST_00910,2024-05-13 00:00:00,completed,35.88,USD,3.48
ORD_002081,CUST_00910,2024-09-10 00:00:00,completed,57.26,USD,5.94
ORD_002082,CUST_00911,2025-03-27 00:00:00,completed,22.07,USD,0.0
ORD_002083,CUST_00911,2025-07-19 00:00:00,completed,22.53,USD,2.77
ORD_002084,CUST_00911,2025-10-22 00:00:00,completed,55.9,USD,0.0
ORD_002085,CUST_00912,2025-06-21 00:00:00,completed,51.1,USD,0.0
ORD_002086,CUST_00912,2025-07-28 00:00:00,completed,161.61,USD,0.0
ORD_002087,CUST_00912,2025-09-12 00:00:00,completed,262.98,USD,0.0
ORD_002088,CUST_00913,2024-12-12 00:00:00,cancelled,336.24,USD,0.0
ORD_002089,CUST_00914,2025-03-19 00:00:00,completed,94.52,USD,0.0
ORD_002090,CUST_00914,2025-07-19 00:00:00,completed,49.33,USD,6.8
ORD_002091,CUST_00914,2025-08-07 00:00:00,completed,325.48,USD,0.0
ORD_002092,CUST_00914,2025-11-14 00:00:00,completed,29.36,USD,0.0
ORD_002093,CUST_00915,2025-01-29 00:00:00,completed,105.66,USD,14.9
ORD_002094,CUST_00915,2025-03-03 00:00:00,completed,213.71,USD,0.0
ORD_002095,CUST_00916,2025-09-19 00:00:00,completed,112.8,USD,0.0
ORD_002096,CUST_00917,2025-04-25 00:00:00,completed,17.04,USD,0.0
ORD_002097,CUST_00917,2025-06-23 00:00:00,completed,40.0,USD,0.0
ORD_002098,CUST_00917,2025-07-15 00:00:00,completed,26.1,USD,0.0
ORD_002099,CUST_00917,2025-12-18 00:00:00,returned,25.87,USD,0.0
ORD_002100,CUST_00918,2025-05-18 00:00:00,returned,436.83,USD,0.0
ORD_002101,CUST_00919,2025-06-03 00:00:00,completed,130.08,USD,0.0
ORD_002102,CUST_00919,2025-08-12 00:00:00,cancelled,115.39,USD,28.84
ORD_002103,CUST_00919,2025-08-31 00:00:00,completed,12.63,USD,0.0
ORD_002104,CUST_00920,2024-08-28 00:00:00,completed,82.72,USD,0.0
ORD_002105,CUST_00920,2024-09-30 00:00:00,completed,42.67,USD,0.0
ORD_002106,CUST_00921,2024-03-31 00:00:00,completed,195.51,USD,0.0
ORD_002107,CUST_00921,2024-05-23 00:00:00,completed,229.87,USD,38.7
ORD_002108,CUST_00921,2025-02-03 00:00:00,completed,101.13,USD,0.0
ORD_002109,CUST_00922,2025-05-24 00:00:00,completed,57.84,USD,3.15
ORD_002110,CUST_00922,2025-07-15 00:00:00,completed,74.62,USD,0.0
ORD_002111,CUST_00922,2025-08-28 00:00:00,completed,75.35,USD,0.0
ORD_002112,CUST_00922,2025-09-21 00:00:00,completed,99.22,USD,6.68
ORD_002113,CUST_00922,2025-11-17 00:00:00,completed,105.75,USD,0.0
ORD_002114,CUST_00923,2024-02-06 00:00:00,completed,14.45,USD,3.11
ORD_002115,CUST_00924,2025-09-10 00:00:00,cancelled,25.1,USD,0.0
ORD_002116,CUST_00925,2025-07-29 00:00:00,completed,30.5,USD,0.0
ORD_002117,CUST_00926,2025-01-07 00:00:00,completed,17.51,USD,0.0
